Country Name,Aruba,Africa Eastern and Southern,Afghanistan,Africa Western and Central,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkiye,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
Country Code,ABW,AFE,AFG,AFW,AGO,ALB,AND,ARB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CEB,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CSS,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,EAP,EAR,EAS,ECA,ECS,ECU,EGY,EMU,ERI,ESP,EST,ETH,EUU,FCS,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HIC,HKG,HND,HPC,HRV,HTI,HUN,IBD,IBT,IDA,IDB,IDN,IDX,IMN,IND,INX,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAC,LAO,LBN,LBR,LBY,LCA,LCN,LDC,LIC,LIE,LKA,LMC,LMY,LSO,LTE,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEA,MEX,MHL,MIC,MKD,MLI,MLT,MMR,MNA,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAC,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OED,OMN,OSS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRE,PRI,PRK,PRT,PRY,PSE,PSS,PST,PYF,QAT,ROU,RUS,RWA,SAS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSA,SSD,SSF,SST,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TEA,TEC,TGO,THA,TJK,TKM,TLA,TLS,TMN,TON,TSA,TSS,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMC,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLD,WSM,XKX,YEM,ZAF,ZMB,ZWE
Indicator Name,GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %),GDP per capita growth (annual %)
Indicator Code,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KD.ZG
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,,-2.34297354,,-0.255511352,,,,,,3.740902814,,,,0.463670522,4.960717183,,-15.8701576,4.630257134,1.567326573,2.552273052,3.019801659,,,5.405126233,,,2.258698707,2.149274724,0.006128822,5.374303544,,,,4.003501515,3.073628195,1.121346226,,,,3.071444281,-26.52764361,5.942563211,-0.426333512,-13.10792787,5.576731465,1.876447372,,,-1.757366545,8.038270404,,,,,,,,,5.638743553,-5.477191878,-15.12721831,-13.42570844,1.812989562,3.590745394,,,2.174143397,2.457534309,,,10.80448686,,,,,6.847965181,0.347881403,3.841054942,,,13.4433303,1.899261982,,0.555958662,,,,,,12.30979498,,,1.280592759,,1.735756402,3.071003502,,-1.062603503,-2.66733868,,-4.734056631,,-0.051632991,-0.276632252,-1.346300241,-1.158117965,2.906606658,,,1.359574512,,,7.404045469,,-2.012883033,7.591413397,7.486418839,,,11.04407304,,-11.16724599,,,,,3.809554762,,3.245624011,,,,,,3.243794527,,,,,0.78000261,-0.430396705,-1.221960014,-4.424637173,,2.887846741,,,,,,,-0.5563105,,,1.715150814,,-0.229112201,,,,,,,,,,,,5.110953676,4.386326188,0.588061041,,,1.496391687,-1.834009744,4.295707755,-1.014997573,5.432493155,-0.03059911,,,2.901991853,,,3.494937795,7.69263097,4.213292638,2.613696136,,3.572787456,,-3.046596478,5.180691477,,4.688668547,4.346242701,,,3.102630558,,,,,-6.825966603,1.771636204,,-2.513713788,0.12105021,4.580373932,,0.080164375,,,-5.722745454,,-1.413992818,,-1.417518927,,,1.190783143,,,5.184618708,,,-7.519198962,7.548286032,,-0.538780868,-13.39958317,,10.33716534,2.272881702,,,3.169026046,,,,1.771636204,-1.417518927,11.66873599,,-1.507612644,,,,,-0.369518298,1.20716929,0.618121193,,2.666520467,-0.423006652,,,,,2.406823253,,,,0.977923939,-1.787684973,3.076209941
1962,,5.093991966,,1.592942177,,,,,,-2.454333032,,,,-1.147699708,2.021469667,,6.36524614,4.794034518,-4.993676617,4.584353889,2.338669316,,,5.127225789,,,2.241655825,2.003969956,3.409601074,3.482729076,,,,4.275542293,-5.489663793,5.445858236,,,,1.911060869,-6.351504864,-2.56940358,1.031061606,18.09045341,2.467431606,2.198191741,,,1.733493622,2.731781768,,,,,,,,,4.847446966,13.29934411,-20.91007361,-1.955441186,0.858330296,4.058526533,,,1.93880105,1.187452037,,,8.94647029,,,,,2.284048567,0.417942569,5.682369056,,,6.136123756,0.248518863,,1.647508773,,,,,,-0.231362329,,,0.540717686,,-1.609111909,4.340434589,9.550414175,2.743602371,4.818212201,,5.900869242,,1.242452549,1.545904497,3.311207106,1.830773317,-0.916726948,4.546691037,,0.578972021,,,4.942769711,,6.324752321,4.967778452,5.48747777,,,7.901714421,,5.32033189,,,,,0.966642374,,1.453263288,,,,,,1.443906131,,,,1.34894244,0.798040934,1.569948861,11.83576621,1.672594205,,0.124677246,,,,,,,-0.34887283,,,1.298646228,,1.294960847,,,,0.045846787,,,,,,-2.033334663,,-1.74190696,3.232407175,4.449210068,,,7.053380251,1.954451077,7.577052115,5.332336874,1.991245519,-0.071561642,,,4.173241262,,,2.094496945,5.036453844,6.833795827,1.916292194,,3.979029437,,3.670104044,6.086398519,,5.847863243,0.799088877,,,4.405843165,,,,,8.642565809,0.981180463,,4.140632684,-2.91694691,4.616034381,,2.705007004,,,4.343263772,,3.478222673,,3.479487281,,,0.179953936,,,3.685605013,,,5.570492761,20.87186549,,3.332558305,-1.943834614,,2.068067905,4.346874726,,,1.296663703,,,,0.981180463,3.479487281,0.820410463,,2.740138906,,,,,1.677103836,-2.762439149,4.480669354,,1.889962853,4.801439327,,,,,3.481678204,,,,3.061899477,-5.541489444,-1.66698919
